175609.00000000,1756.71200000,11.80000000,12.40000000
175610.00000000,1756.79700000,14.30000000,14.10000000
175611.00000000,1756.87900000,17.00000000,16.00000000
175612.00000000,1756.96400000,9.40000000,17.10000000
175701.00000000,1757.04900000,14.10000000,18.00000000
175702.00000000,1757.12800000,21.20000000,20.70000000
175703.00000000,1757.21000000,26.20000000,23.80000000
175704.00000000,1757.29200000,30.00000000,25.70000000
175705.00000000,1757.37700000,38.10000000,28.40000000
175706.00000000,1757.45900000,12.80000000,31.40000000
175707.00000000,1757.54400000,25.00000000,33.40000000
175708.00000000,1757.62900000,51.30000000,35.70000000
175709.00000000,1757.71100000,39.70000000,37.90000000
175710.00000000,1757.79600000,32.50000000,40.60000000
175711.00000000,1757.87800000,64.70000000,42.70000000
175712.00000000,1757.96300000,33.50000000,44.40000000
175801.00000000,1758.04800000,37.60000000,46.50000000
175802.00000000,1758.12700000,52.00000000,46.80000000
175803.00000000,1758.20900000,49.00000000,47.20000000
175804.00000000,1758.29200000,72.30000000,48.40000000
175805.00000000,1758.37600000,46.40000000,47.70000000
175806.00000000,1758.45900000,45.00000000,47.20000000
175807.00000000,1758.54300000,44.00000000,48.00000000
175808.00000000,1758.62800000,38.70000000,48.20000000
175809.00000000,1758.71000000,62.50000000,47.70000000
175810.00000000,1758.79500000,37.70000000,46.60000000
175811.00000000,1758.87700000,43.00000000,45.60000000
175812.00000000,1758.96200000,43.00000000,46.00000000
175901.00000000,1759.04700000,48.30000000,46.50000000
175902.00000000,1759.12700000,44.00000000,48.10000000
175903.00000000,1759.20900000,46.80000000,50.10000000
175904.00000000,1759.29100000,47.00000000,51.60000000
175905.00000000,1759.37600000,49.00000000,52.70000000
175906.00000000,1759.45800000,50.00000000,53.40000000
175907.00000000,1759.54300000,51.00000000,54.80000000
175908.00000000,1759.62800000,71.30000000,56.20000000
175909.00000000,1759.71000000,77.20000000,58.00000000
175910.00000000,1759.79500000,59.70000000,59.60000000
175911.00000000,1759.87700000,46.30000000,61.10000000
175912.00000000,1759.96200000,57.00000000,62.00000000
176001.00000000,1760.04700000,67.30000000,62.50000000
176002.00000000,1760.12900000,59.50000000,63.30000000
176003.00000000,1760.21100000,74.70000000,62.80000000
176004.00000000,1760.29300000,58.30000000,61.80000000
176005.00000000,1760.37800000,72.00000000,62.00000000
176006.00000000,1760.46000000,48.30000000,62.70000000
176007.00000000,1760.54500000,66.00000000,63.00000000
176008.00000000,1760.63000000,75.60000000,64.40000000
176009.00000000,1760.71200000,61.30000000,66.00000000
176010.00000000,1760.79700000,50.60000000,66.80000000
176011.00000000,1760.87900000,59.70000000,68.80000000
176012.00000000,1760.96400000,61.00000000,72.40000000
176101.00000000,1761.04900000,70.00000000,75.70000000
176102.00000000,1761.12800000,91.00000000,77.50000000
176103.00000000,1761.21000000,80.70000000,79.80000000
176104.00000000,1761.29200000,71.70000000,83.00000000
176105.00000000,1761.37700000,107.20000000,85.80000000
176106.00000000,1761.45900000,99.30000000,86.50000000
176107.00000000,1761.54400000,94.10000000,84.80000000
176108.00000000,1761.62900000,91.10000000,82.90000000
176109.00000000,1761.71100000,100.70000000,80.70000000
176110.00000000,1761.79600000,88.70000000,78.80000000
176111.00000000,1761.87800000,89.70000000,75.50000000
176112.00000000,1761.96300000,46.00000000,71.70000000
176201.00000000,1762.04800000,43.80000000,68.30000000
176202.00000000,1762.12700000,72.80000000,64.80000000
176203.00000000,1762.20900000,45.70000000,62.50000000
176204.00000000,1762.29200000,60.20000000,60.40000000
176205.00000000,1762.37600000,39.90000000,59.00000000
176206.00000000,1762.45900000,77.10000000,59.80000000
176207.00000000,1762.54300000,33.80000000,61.70000000
176208.00000000,1762.62800000,67.70000000,60.50000000
176209.00000000,1762.71000000,68.50000000,58.30000000
176210.00000000,1762.79500000,69.30000000,56.70000000
176211.00000000,1762.87700000,77.80000000,55.30000000
176212.00000000,1762.96200000,77.20000000,53.20000000
176301.00000000,1763.04700000,56.50000000,52.40000000
176302.00000000,1763.12700000,31.90000000,51.50000000
176303.00000000,1763.20900000,34.20000000,49.80000000
176304.00000000,1763.29100000,32.90000000,48.80000000
176305.00000000,1763.37600000,32.70000000,47.10000000
176306.00000000,1763.45800000,35.80000000,45.80000000
176307.00000000,1763.54300000,54.20000000,45.30000000
176308.00000000,1763.62800000,26.50000000,46.50000000
176309.00000000,1763.71000000,68.10000000,47.90000000
176310.00000000,1763.79500000,46.30000000,48.30000000
176311.00000000,1763.87700000,60.90000000,48.80000000
176312.00000000,1763.96200000,61.40000000,49.10000000
176401.00000000,1764.04700000,59.70000000,47.80000000
176402.00000000,1764.12900000,59.70000000,46.90000000
176403.00000000,1764.21100000,40.20000000,45.40000000
176404.00000000,1764.29300000,34.40000000,43.00000000
176405.00000000,1764.37800000,44.30000000,40.80000000
176406.00000000,1764.46000000,30.00000000,37.80000000
176407.00000000,1764.54500000,30.00000000,34.90000000
176408.00000000,1764.63000000,30.00000000,32.00000000
176409.00000000,1764.71200000,28.20000000,29.90000000
176410.00000000,1764.79700000,28.00000000,28.80000000
176411.00000000,1764.87900000,26.00000000,27.30000000
176412.00000000,1764.96400000,25.70000000,25.80000000
176501.00000000,1765.04900000,24.00000000,25.30000000
176502.00000000,1765.12800000,26.00000000,25.20000000
176503.00000000,1765.21000000,25.00000000,24.60000000
176504.00000000,1765.29200000,22.00000000,23.60000000
176505.00000000,1765.37700000,20.20000000,22.50000000
176506.00000000,1765.45900000,20.00000000,21.40000000
176507.00000000,1765.54400000,27.00000000,20.40000000
176508.00000000,1765.62900000,29.70000000,19.30000000
176509.00000000,1765.71100000,16.00000000,19.10000000
176510.00000000,1765.79600000,14.00000000,19.00000000
176511.00000000,1765.87800000,14.00000000,18.60000000
176512.00000000,1765.96300000,13.00000000,18.10000000
176601.00000000,1766.04800000,12.00000000,16.40000000
176602.00000000,1766.12700000,11.00000000,14.40000000
176603.00000000,1766.20900000,36.60000000,12.80000000
176604.00000000,1766.29200000,6.00000000,12.00000000
176605.00000000,1766.37600000,26.80000000,11.20000000
176606.00000000,1766.45900000,3.00000000,11.20000000
176607.00000000,1766.54300000,3.30000000,12.10000000
176608.00000000,1766.62800000,4.00000000,13.50000000
176609.00000000,1766.71000000,4.30000000,14.50000000
176610.00000000,1766.79500000,5.00000000,15.90000000
176611.00000000,1766.87700000,5.70000000,17.20000000
176612.00000000,1766.96200000,19.20000000,18.60000000
176701.00000000,1767.04700000,27.40000000,20.60000000
176702.00000000,1767.12700000,30.00000000,22.90000000
176703.00000000,1767.20900000,43.00000000,26.00000000
176704.00000000,1767.29100000,32.90000000,29.30000000
176705.00000000,1767.37600000,29.80000000,32.90000000
176706.00000000,1767.45800000,33.30000000,36.40000000
176707.00000000,1767.54300000,21.90000000,38.90000000
176708.00000000,1767.62800000,40.80000000,41.50000000
176709.00000000,1767.71000000,42.70000000,43.10000000
176710.00000000,1767.79500000,44.10000000,43.70000000
176711.00000000,1767.87700000,54.70000000,46.10000000
176712.00000000,1767.96200000,53.30000000,49.90000000
176801.00000000,1768.04700000,53.50000000,53.00000000
176802.00000000,1768.12900000,66.10000000,55.40000000
176803.00000000,1768.21100000,46.30000000,57.80000000
176804.00000000,1768.29300000,42.70000000,60.60000000
176805.00000000,1768.37800000,77.70000000,63.50000000
176806.00000000,1768.46000000,77.40000000,67.40000000
176807.00000000,1768.54500000,52.60000000,70.70000000
176808.00000000,1768.63000000,66.80000000,71.50000000
176809.00000000,1768.71200000,74.80000000,72.10000000
176810.00000000,1768.79700000,77.80000000,75.10000000
176811.00000000,1768.87900000,90.60000000,77.20000000
176812.00000000,1768.96400000,111.80000000,77.80000000
176901.00000000,1769.04900000,73.90000000,81.20000000
176902.00000000,1769.12800000,64.20000000,86.20000000
176903.00000000,1769.21000000,64.30000000,91.50000000
176904.00000000,1769.29200000,96.70000000,97.90000000
176905.00000000,1769.37700000,73.60000000,103.70000000
176906.00000000,1769.45900000,94.40000000,106.10000000
176907.00000000,1769.54400000,118.60000000,107.30000000
176908.00000000,1769.62900000,120.30000000,111.90000000
176909.00000000,1769.71100000,148.80000000,115.80000000
176910.00000000,1769.79600000,158.20000000,114.50000000
176911.00000000,1769.87800000,148.10000000,112.50000000
176912.00000000,1769.96300000,112.00000000,111.90000000
177001.00000000,1770.04800000,104.00000000,111.00000000
177002.00000000,1770.12700000,142.50000000,110.90000000
177003.00000000,1770.20900000,80.10000000,109.30000000
177004.00000000,1770.29200000,51.00000000,105.20000000
177005.00000000,1770.37600000,70.10000000,102.30000000
177006.00000000,1770.45900000,83.30000000,101.20000000
177007.00000000,1770.54300000,109.80000000,98.00000000
177008.00000000,1770.62800000,126.30000000,91.10000000
177009.00000000,1770.71000000,104.40000000,85.70000000
177010.00000000,1770.79500000,103.60000000,84.90000000
177011.00000000,1770.87700000,132.20000000,88.90000000
177012.00000000,1770.96200000,102.30000000,93.90000000
177101.00000000,1771.04700000,36.00000000,93.60000000
177102.00000000,1771.12700000,46.20000000,89.00000000
177103.00000000,1771.20900000,46.70000000,86.10000000
177104.00000000,1771.29100000,64.90000000,85.40000000
177105.00000000,1771.37600000,152.70000000,83.50000000
177106.00000000,1771.45800000,119.50000000,81.90000000
177107.00000000,1771.54300000,67.70000000,84.30000000
177108.00000000,1771.62800000,58.50000000,88.90000000
177109.00000000,1771.71000000,101.40000000,90.10000000
177110.00000000,1771.79500000,90.00000000,90.50000000
177111.00000000,1771.87700000,99.70000000,86.90000000
177112.00000000,1771.96200000,95.70000000,79.50000000
177201.00000000,1772.04700000,100.90000000,77.30000000
177202.00000000,1772.12900000,90.80000000,77.60000000
177203.00000000,1772.21100000,31.10000000,75.40000000
177204.00000000,1772.29300000,92.20000000,72.80000000
177205.00000000,1772.37800000,38.00000000,70.70000000
177206.00000000,1772.46000000,57.00000000,67.80000000
177207.00000000,1772.54500000,77.30000000,64.60000000
177208.00000000,1772.63000000,56.20000000,60.10000000
177209.00000000,1772.71200000,50.50000000,58.30000000
177210.00000000,1772.79700000,78.60000000,56.70000000
177211.00000000,1772.87900000,61.30000000,54.30000000
177212.00000000,1772.96400000,64.00000000,53.30000000
177301.00000000,1773.04900000,54.60000000,50.00000000
177302.00000000,1773.12800000,29.00000000,46.10000000
177303.00000000,1773.21000000,51.20000000,43.50000000
177304.00000000,1773.29200000,32.90000000,40.40000000
177305.00000000,1773.37700000,41.10000000,37.40000000
177306.00000000,1773.45900000,28.40000000,35.60000000
177307.00000000,1773.54400000,27.70000000,34.50000000
177308.00000000,1773.62900000,12.70000000,35.60000000
177309.00000000,1773.71100000,29.30000000,37.30000000
177310.00000000,1773.79600000,26.30000000,38.00000000
177311.00000000,1773.87800000,40.90000000,38.90000000
177312.00000000,1773.96300000,43.20000000,39.30000000
177401.00000000,1774.04800000,46.80000000,38.90000000
177402.00000000,1774.12700000,65.40000000,38.20000000
177403.00000000,1774.20900000,55.70000000,37.00000000
177404.00000000,1774.29200000,43.80000000,35.60000000
177405.00000000,1774.37600000,51.30000000,34.20000000
177406.00000000,1774.45900000,28.50000000,31.90000000
177407.00000000,1774.54300000,17.50000000,28.90000000
177408.00000000,1774.62800000,6.60000000,24.40000000
177409.00000000,1774.71000000,7.90000000,19.80000000
177410.00000000,1774.79500000,14.00000000,16.60000000
177411.00000000,1774.87700000,17.70000000,13.30000000
177412.00000000,1774.96200000,12.20000000,10.60000000
177501.00000000,1775.04700000,4.40000000,9.30000000
177502.00000000,1775.12700000,0.00000000,8.60000000
177503.00000000,1775.20900000,11.60000000,8.50000000
177504.00000000,1775.29100000,11.20000000,7.90000000
177505.00000000,1775.37600000,3.90000000,7.50000000
177506.00000000,1775.45800000,12.30000000,7.20000000
177507.00000000,1775.54300000,1.00000000,7.70000000
177508.00000000,1775.62800000,7.90000000,8.90000000
177509.00000000,1775.71000000,3.20000000,9.20000000
177510.00000000,1775.79500000,5.60000000,9.40000000
177511.00000000,1775.87700000,15.10000000,10.20000000
177512.00000000,1775.96200000,7.90000000,10.70000000
177601.00000000,1776.04700000,21.70000000,11.00000000
177602.00000000,1776.12900000,11.60000000,11.70000000
177603.00000000,1776.21100000,6.30000000,12.90000000
177604.00000000,1776.29300000,21.80000000,14.50000000
177605.00000000,1776.37800000,11.20000000,16.30000000
177606.00000000,1776.46000000,19.00000000,18.50000000
177607.00000000,1776.54500000,1.00000000,20.80000000
177608.00000000,1776.63000000,24.20000000,22.80000000
177609.00000000,1776.71200000,16.00000000,25.20000000
177610.00000000,1776.79700000,30.00000000,29.60000000
177611.00000000,1776.87900000,35.00000000,35.60000000
177612.00000000,1776.96400000,40.00000000,41.00000000
177701.00000000,1777.04900000,45.00000000,47.50000000
177702.00000000,1777.12800000,36.50000000,55.10000000
177703.00000000,1777.21000000,39.00000000,62.90000000
177704.00000000,1777.29200000,95.50000000,70.30000000
177705.00000000,1777.37700000,80.30000000,78.10000000
177706.00000000,1777.45900000,80.70000000,87.60000000
177707.00000000,1777.54400000,95.00000000,98.00000000
177708.00000000,1777.62900000,112.00000000,106.60000000
177709.00000000,1777.71100000,116.20000000,113.60000000
177710.00000000,1777.79600000,106.50000000,119.60000000
177711.00000000,1777.87800000,146.00000000,128.20000000
177712.00000000,1777.96300000,157.30000000,138.60000000
177801.00000000,1778.04800000,177.30000000,144.80000000
177802.00000000,1778.12700000,109.30000000,148.40000000
177803.00000000,1778.20900000,134.00000000,151.90000000
177804.00000000,1778.29200000,145.00000000,156.30000000
177805.00000000,1778.37600000,238.90000000,158.50000000
177806.00000000,1778.45900000,171.60000000,156.50000000
177807.00000000,1778.54300000,153.00000000,151.80000000
177808.00000000,1778.62800000,140.00000000,151.50000000
177809.00000000,1778.71000000,171.70000000,153.20000000
177810.00000000,1778.79500000,156.30000000,152.50000000
177811.00000000,1778.87700000,150.30000000,148.40000000
177812.00000000,1778.96200000,105.00000000,141.90000000
177901.00000000,1779.04700000,114.70000000,139.00000000
177902.00000000,1779.12700000,165.70000000,137.40000000
177903.00000000,1779.20900000,118.00000000,133.80000000
177904.00000000,1779.29100000,145.00000000,129.90000000
177905.00000000,1779.37600000,140.00000000,127.00000000
177906.00000000,1779.45800000,113.70000000,125.70000000
177907.00000000,1779.54300000,143.00000000,124.10000000
177908.00000000,1779.62800000,112.00000000,119.40000000
177909.00000000,1779.71000000,111.00000000,115.70000000
177910.00000000,1779.79500000,124.00000000,112.80000000
177911.00000000,1779.87700000,114.00000000,109.40000000
177912.00000000,1779.96200000,110.00000000,106.90000000
178001.00000000,1780.04700000,70.00000000,103.50000000
178002.00000000,1780.12900000,98.00000000,100.00000000
178003.00000000,1780.21100000,98.00000000,98.20000000
178004.00000000,1780.29300000,95.00000000,95.50000000
178005.00000000,1780.37800000,107.20000000,91.30000000
178006.00000000,1780.46000000,88.00000000,86.90000000
178007.00000000,1780.54500000,86.00000000,86.00000000
178008.00000000,1780.63000000,86.00000000,86.20000000
178009.00000000,1780.71200000,93.70000000,83.40000000
178010.00000000,1780.79700000,77.00000000,80.40000000
178011.00000000,1780.87900000,60.00000000,79.20000000
178012.00000000,1780.96400000,58.70000000,79.50000000
178101.00000000,1781.04900000,98.70000000,79.40000000
178102.00000000,1781.12800000,74.70000000,78.00000000
178103.00000000,1781.21000000,53.00000000,75.40000000
178104.00000000,1781.29200000,68.30000000,71.50000000
178105.00000000,1781.37700000,104.70000000,69.80000000
178106.00000000,1781.45900000,97.70000000,69.10000000
178107.00000000,1781.54400000,73.50000000,66.20000000
178108.00000000,1781.62900000,66.00000000,62.80000000
178109.00000000,1781.71100000,51.00000000,60.60000000
178110.00000000,1781.79600000,27.30000000,58.80000000
178111.00000000,1781.87800000,67.00000000,55.60000000
178112.00000000,1781.96300000,35.20000000,51.00000000
178201.00000000,1782.04800000,54.00000000,47.00000000
178202.00000000,1782.12700000,37.50000000,44.50000000
178203.00000000,1782.20900000,37.00000000,42.90000000
178204.00000000,1782.29200000,41.00000000,42.00000000
178205.00000000,1782.37600000,54.30000000,40.40000000
178206.00000000,1782.45900000,38.00000000,38.70000000
178207.00000000,1782.54300000,37.00000000,37.40000000
178208.00000000,1782.62800000,44.00000000,36.30000000
178209.00000000,1782.71000000,34.00000000,36.00000000
178210.00000000,1782.79500000,23.20000000,35.00000000
178211.00000000,1782.87700000,31.50000000,33.20000000
178212.00000000,1782.96200000,30.00000000,31.30000000
178301.00000000,1783.04700000,28.00000000,30.60000000
178302.00000000,1783.12700000,38.70000000,29.40000000
178303.00000000,1783.20900000,26.70000000,27.70000000
178304.00000000,1783.29100000,28.30000000,26.40000000
178305.00000000,1783.37600000,23.00000000,25.10000000
178306.00000000,1783.45800000,25.20000000,23.60000000
178307.00000000,1783.54300000,32.20000000,22.20000000
178308.00000000,1783.62800000,20.00000000,20.30000000
178309.00000000,1783.71000000,18.00000000,18.30000000
178310.00000000,1783.79500000,8.00000000,16.90000000
178311.00000000,1783.87700000,15.00000000,15.40000000
178312.00000000,1783.96200000,10.50000000,14.10000000
178401.00000000,1784.04700000,13.00000000,12.30000000
178402.00000000,1784.12900000,8.00000000,10.80000000
178403.00000000,1784.21100000,11.00000000,10.00000000
178404.00000000,1784.29300000,10.00000000,9.70000000
178405.00000000,1784.37800000,6.00000000,9.80000000
178406.00000000,1784.46000000,9.00000000,10.00000000
178407.00000000,1784.54500000,6.00000000,9.90000000
178408.00000000,1784.63000000,10.00000000,9.60000000
178409.00000000,1784.71200000,10.00000000,9.50000000
178410.00000000,1784.79700000,8.00000000,9.70000000
178411.00000000,1784.87900000,17.00000000,10.50000000
178412.00000000,1784.96400000,14.00000000,11.90000000
178501.00000000,1785.04900000,6.50000000,13.90000000
178502.00000000,1785.12800000,8.00000000,15.50000000
178503.00000000,1785.21000000,9.00000000,16.90000000
178504.00000000,1785.29200000,15.70000000,19.40000000
178505.00000000,1785.37700000,20.70000000,22.00000000
178506.00000000,1785.45900000,26.30000000,23.50000000
178507.00000000,1785.54400000,36.30000000,25.40000000
178508.00000000,1785.62900000,20.00000000,28.30000000
178509.00000000,1785.71100000,32.00000000,31.60000000
178510.00000000,1785.79600000,47.20000000,36.10000000
178511.00000000,1785.87800000,40.20000000,42.00000000
178512.00000000,1785.96300000,27.30000000,46.30000000
178601.00000000,1786.04800000,37.20000000,49.60000000
178602.00000000,1786.12700000,47.60000000,54.50000000
178603.00000000,1786.20900000,47.70000000,60.70000000
178604.00000000,1786.29200000,85.40000000,66.70000000
178605.00000000,1786.37600000,92.30000000,72.60000000
178606.00000000,1786.45900000,59.00000000,79.30000000
178607.00000000,1786.54300000,83.00000000,86.90000000
178608.00000000,1786.62800000,89.70000000,93.40000000
178609.00000000,1786.71000000,111.50000000,97.50000000
178610.00000000,1786.79500000,112.30000000,100.90000000
178611.00000000,1786.87700000,116.00000000,104.40000000
178612.00000000,1786.96200000,112.70000000,107.90000000
178701.00000000,1787.04700000,134.70000000,111.40000000
178702.00000000,1787.12700000,106.00000000,115.30000000
178703.00000000,1787.20900000,87.40000000,119.20000000
178704.00000000,1787.29100000,127.20000000,122.90000000
178705.00000000,1787.37600000,134.80000000,125.90000000
178706.00000000,1787.45800000,99.20000000,129.50000000
178707.00000000,1787.54300000,128.00000000,132.20000000
178708.00000000,1787.62800000,137.20000000,133.30000000
178709.00000000,1787.71000000,157.30000000,136.60000000
178710.00000000,1787.79500000,157.00000000,138.10000000
178711.00000000,1787.87700000,141.50000000,136.40000000
178712.00000000,1787.96200000,174.00000000,137.80000000
178801.00000000,1788.04700000,138.00000000,140.70000000
178802.00000000,1788.12900000,129.20000000,141.20000000
178803.00000000,1788.21100000,143.30000000,140.40000000
178804.00000000,1788.29300000,108.50000000,139.10000000
178805.00000000,1788.37800000,113.00000000,136.60000000
178806.00000000,1788.46000000,154.20000000,132.80000000
178807.00000000,1788.54500000,141.50000000,129.90000000
178808.00000000,1788.63000000,136.00000000,128.70000000
178809.00000000,1788.71200000,141.00000000,127.60000000
178810.00000000,1788.79700000,142.00000000,127.30000000
178811.00000000,1788.87900000,94.70000000,128.30000000
178812.00000000,1788.96400000,129.50000000,127.30000000
178901.00000000,1789.04900000,114.00000000,124.90000000
178902.00000000,1789.12800000,125.30000000,122.50000000
178903.00000000,1789.21000000,120.00000000,119.90000000
178904.00000000,1789.29200000,123.30000000,116.50000000
178905.00000000,1789.37700000,123.50000000,116.00000000
178906.00000000,1789.45900000,120.00000000,117.90000000
178907.00000000,1789.54400000,117.00000000,117.60000000
178908.00000000,1789.62900000,103.00000000,117.30000000
178909.00000000,1789.71100000,112.00000000,116.40000000
178910.00000000,1789.79600000,89.70000000,114.20000000
178911.00000000,1789.87800000,134.00000000,111.70000000
178912.00000000,1789.96300000,135.50000000,109.20000000
179001.00000000,1790.04800000,103.00000000,106.00000000
179002.00000000,1790.12700000,127.50000000,103.40000000
179003.00000000,1790.20900000,96.30000000,101.20000000
179004.00000000,1790.29200000,94.00000000,99.60000000
179005.00000000,1790.37600000,93.00000000,97.20000000
179006.00000000,1790.45900000,91.00000000,92.50000000
179007.00000000,1790.54300000,69.30000000,88.60000000
179008.00000000,1790.62800000,87.00000000,84.60000000
179009.00000000,1790.71000000,77.30000000,81.00000000
179010.00000000,1790.79500000,84.30000000,79.30000000
179011.00000000,1790.87700000,82.00000000,77.80000000
179012.00000000,1790.96200000,74.00000000,75.90000000
179101.00000000,1791.04700000,72.70000000,74.90000000
179102.00000000,1791.12700000,62.00000000,73.10000000
179103.00000000,1791.20900000,74.00000000,70.80000000
179104.00000000,1791.29100000,77.20000000,69.40000000
179105.00000000,1791.37600000,73.70000000,67.90000000
179106.00000000,1791.45800000,64.20000000,66.90000000
179107.00000000,1791.54300000,71.00000000,66.00000000
179108.00000000,1791.62800000,43.00000000,65.40000000
179109.00000000,1791.71000000,66.50000000,65.10000000
179110.00000000,1791.79500000,61.70000000,64.50000000
179111.00000000,1791.87700000,67.00000000,64.00000000
179112.00000000,1791.96200000,66.00000000,63.40000000
179201.00000000,1792.04700000,58.00000000,62.20000000
179202.00000000,1792.12900000,64.00000000,61.90000000
179203.00000000,1792.21100000,63.00000000,62.20000000
179204.00000000,1792.29300000,75.70000000,61.80000000
179205.00000000,1792.37800000,62.00000000,61.30000000
179206.00000000,1792.46000000,61.00000000,60.50000000
179207.00000000,1792.54500000,45.80000000,60.00000000
179208.00000000,1792.63000000,60.00000000,59.50000000
179209.00000000,1792.71200000,59.00000000,58.80000000
179210.00000000,1792.79700000,59.00000000,57.60000000
179211.00000000,1792.87900000,57.00000000,56.20000000
179212.00000000,1792.96400000,56.00000000,55.40000000
179301.00000000,1793.04900000,56.00000000,55.10000000
179302.00000000,1793.12800000,55.00000000,54.00000000
179303.00000000,1793.21000000,55.50000000,51.30000000
179304.00000000,1793.29200000,53.00000000,49.30000000
179305.00000000,1793.37700000,52.30000000,48.30000000
179306.00000000,1793.45900000,51.00000000,47.30000000
179307.00000000,1793.54400000,50.00000000,46.40000000
179308.00000000,1793.62900000,29.30000000,45.50000000
179309.00000000,1793.71100000,24.00000000,44.30000000
179310.00000000,1793.79600000,47.00000000,42.60000000
179311.00000000,1793.87800000,44.00000000,41.70000000
